"STATION","NAME","DATE","CDSD","CLDD","DP01","DP05","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1963-10","732","43","1","0","0","0","0","0","1","0","25","0","32","0","0.0","0.48","89","268","132","0.59","0.0","62.1","74.7","49.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1963-11","732","0","5","0","0","0","0","0","6","0","0","0","26","0","0.0","0.46","65","872","604","1.48","0.0","44.9","52.2","37.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1963-12","732","0","3","0","0","20","2","2","31","20","0","0","-5","4","4.0","0.30","53","2167","1295","0.87","6.2","23.2","29.7","16.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1964-01","0","0","5","1","0","17","1","1","28","11","0","0","-1","5","2.0","0.66","52","3275","1108","1.46","3.2","29.2","36.5","22.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1964-03",,"0","6","1","0","5","5","0","24","3","0","0","12","6","8.0","0.64","66",,"885","2.20","17.0","36.4","46.1","26.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1964-04",,"5","9","4","2","0","1","0","7","0","9","0","18","0","1.0","1.30","83",,"443","5.23","1.0","50.4","60.9","39.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1964-05",,"85","3","2","1","0","0","0","0","0","22","2","37","0","0.0","1.35","90",,"102","2.26","0.0","64.4","75.6","53.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1964-06",,"234","5","2","1","0","0","0","0","0","27","9","43","0","0.0","1.39","97",,"49","2.96","0.0","71.2","83.0","59.4"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1964-07",,"316","6","3","0","0","0","0","0","0","31","13","51","0","0.0","0.81","96","2","2","2.78","0.0","75.1","86.5","63.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1964-08",,"135","7","3","1","0","0","0","0","0","26","3","42","0","0.0","1.04","96","62","60","3.47","0.0","67.4","78.1","56.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1964-09",,,"5","1","0","0","0",,,,,,,"0","0.0","0.55",,,,"1.19","0.0",,,
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1964-10",,"1","0","0","0","0","0","0","5","0","12","0","28","0","0.0","0.06","80",,"405","0.06","0.0","52.0","63.0","40.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1964-11",,"0","3","0","0","0","0","0","11","3","6","0","11","0","0.0","0.25","74",,"580","0.76","0.0","44.9","54.1","35.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1964-12",,"0","6","0","0","11","3","0","26","14","0","0","5","4","1.7","0.33","56",,"1142","1.61","5.3","28.2","34.8","21.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1965-01","0","0","8","2","0","13","3","3","30","14","0","0","-3","4","4.2","0.61","59",,"1264","3.08","7.9","24.2","31.1","17.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1965-02","0","0","3","2","0","9","2","2","25","13","0","0","-3","7","6.5","0.93","53",,"1091","1.96","8.7","24.7","32.6","16.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1965-03","0","0","5","3","0","5","2","0","29","6","0","0","10","3","1.6","0.67","45",,"1070","2.65","2.6","29.4","35.3","23.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1965-05",,"70","5","1","0","0","0","0","0","0","26","0","40","0","0.0","0.91","86",,"95","2.00","0.0","64.2","76.4","51.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1965-06",,"144","5","1","1","0","0","0","0","0","27","3","40","0","0.0","1.43","92",,"43","2.38","0.0","68.4","80.1","56.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1965-07",,"168","3","0","0","0","0","0","0","0","31","3","48","0","0.0","0.48","90","15","15","1.23","0.0","69.9","81.3","58.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1965-08",,"151","9","4","1","0","0","0","0","0","26","5","40","0","0.0","1.11","96","59","44","4.13","0.0","68.5","78.3","58.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1965-09",,"106","7","1","0","0","0","0","0","0","24","0","35","0","0.0","0.55","89","149","89","2.05","0.0","65.6","75.7","55.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1965-10",,"2","8","2","0","0","0","0","5","0","4","0","24","0","0.0","0.89","80","580","431","2.82","0.0","50.5","59.4","41.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1966-01","0","0","2","0","0","18","2","2","30","23","0","0","-6","1","1.5","0.16","47",,"1356","0.41","3.1","21.3","28.0","14.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1966-02","0","0","2","0","0","3","0","1","24","12","0","0","-2","1","0.0","0.38","60",,"1012","0.56","0.0","28.8","35.7","22.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1966-03","0","0","6","1","0","1","0","0","16","5","0","0","17","1","0.5","0.60","69",,"782","2.28","0.5","39.8","49.0","30.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1966-04","4","4","9","2","0","0","0","0","11","0","4","0","28","0","0.5","0.64","77",,"563","2.86","0.5","46.4","55.1","37.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1966-05","33","29","1","1","1","0","0","0","3","0","14","0","27","0","0.0","1.68","89",,"305","1.72","0.0","56.1","67.1","45.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1966-06",,,"6","2","0","0","0",,,,,,,"0","0.0","0.96",,,,"2.96","0.0",,,
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1966-07",,"358","4","1","0","0","0","0","0","0","31","14","54","0","0.0","0.83","102","0","0","1.54","0.0","76.6","89.2","63.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1966-08",,"192","7","3","1","0","0","0","0","0","31","2","51","0","0.0","1.27","91","8","8","3.33","0.0","70.9","81.6","60.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1966-09",,"82","5","1","1","0","0","0","0","0","19","0","42","0","0.0","1.44","88","127","118","2.63","0.0","63.8","73.2","54.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1966-10",,,"2","0","0","0","0",,,,,,,"0","0.0","0.43",,,,"0.99","0.0",,,
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1966-11",,"0","9","1","0","9","5","0","12","0","0","0","24","10","7.5","0.75","66",,"649","3.05","16.0","43.4","50.0","36.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1966-12",,"0","7","5","0","22","3","0","27","17","0","0","5","6","6.0","0.96","63",,"1146","4.46","15.1","28.0","33.7","22.4"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1967-01","0","0","3","1","1","31","4","2","28","13","0","0","-6","19","14.0","1.59","59",,"1128","2.49","20.8","28.6","34.9","22.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1967-02","0","0","5","1","0","28","7","2","26","15","0","0","-3","16","5.0","0.61","48",,"1151","1.38","12.4","22.4","30.4","14.4"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1967-03","0","0","2","0","0","18","2","0","23","5","2","0","2","7","4.5","0.47","72",,"911","0.87","7.6","35.6","44.2","27.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1967-04","1","1","9","1","0",,,"0","8","0","5","0","24",,,"0.71","76",,"455","3.17",,"49.9","60.1","39.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1967-05","8","7","2","1","0","0","0","0","0","0","12","0","33","0","0.0","0.51","82",,"286","1.00","0.0","56.0","66.3","45.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1967-06","243","235","12","5","1","0","0","0","0","0","30","3","49","0","0.0","1.78","92",,"3","6.20","0.0","72.7","82.6","62.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1967-07","463","220","4","3","1","0","0","0","0","0","29","0","49","0","0.0","1.61","88","14","14","3.31","0.0","71.6","81.6","61.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1967-08","605","142","5","1","0","0","0","0","0","0","31","0","46","0","0.0","0.61","86","31","16","1.89","0.0","69.0","79.6","58.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1967-09","672","67","4","1","0","0","0","0","0","0","22","0","36","0","0.0","0.99","85","163","132","1.99","0.0","62.8","73.7","51.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1967-10","693","21","9","3","0","0","0","0","0","0","6","0","33","0","0.0","0.88","84","519","356","3.72","0.0","53.2","62.0","44.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1967-11","693","0","7","1","0","0","0","0","19","4","0","0","15","0","0.0","0.57","58","1355","835","2.65","0.0","37.1","43.1","31.2"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1967-12","693","0","11","2","1","7","2","0","19","8","0","0","7","2","2.0","2.15","60","2277","923","4.94","3.0","33.1","39.5","26.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1968-01","0","0","7","0","0","23","3","3","26","16","0","0","-4","5","3.5","0.39","46","3553","1275","1.69","6.5","23.9","30.8","16.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1968-02","0","0","3","1","1","4","1","1","28","13","0","0","-2","1","1.0","1.37","54","4725","1172","2.03","1.8","24.6","33.2","15.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1968-03","0","0","6","2","0","4","2","0","18","3","1","0","8","8","8.0","0.80","73","5496","771","2.25","10.5","40.1","50.0","30.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1968-04","0","0","3","0","0","0","0","0","5","0","8","0","28","0","0.0","0.35","76","5886","391","0.78","0.0","52.0","62.2","41.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1968-05","11","11","8","2","1","0","0","0","0","0","12","0","35","0","0.0","2.56","84","6128","241","5.65","0.0","57.5","67.3","47.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1968-06","166","155","7","4","3","0","0","0","0","0","25","4","49","0","0.0","3.29","92","6158","30","8.46","0.0","69.5","79.2","59.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1968-07","412","247","6","3","2","0","0","0","0","0","30","2","49","0","0.0","1.99","91","10","10","4.51","0.0","72.6","82.7","62.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1968-08","690","277","5","2","1","0","0","0","0","0","30","7","48","0","0.0","1.86","93","25","15","3.91","0.0","73.5","83.2","63.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1968-09","788","98","7","2","1","0","0","0","0","0","21","0","45","0","0.0","1.03","85","90","65","3.03","0.0","66.1","74.9","57.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1968-10","813","25","2","0","0","0","0","0","1","0","10","0","32","0","0.0","0.34","81","439","349","0.87","0.0","54.5","63.4","45.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1968-11","813","0","6","3","0","0","0","0","10","1","2","0","24","0","0.0","0.93","73","1134","695","3.06","0.0","41.8","48.7","34.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1968-12","813","0","7","2","1",,"2","1","25","13","0","0","0",,"1.2","1.10","51","2274","1140","3.01","3.7","28.2","34.2","22.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1969-01","0","0","6","1","0",,"1","2","24","18","0","0","-3",,"3.3","0.56","52","3516","1243","2.75","4.8","24.9","31.2","18.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1969-02","0","0","1","0","0","0","1","0","28","8","0","0","11","0","1.7","0.12","43","4514","998","0.16","1.8","29.4","35.3","23.4"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1969-03","0","0","3","2","0","0","1","0","25","3","0","0","10","0","1.7","0.62","67","5429","915","1.47","1.8","35.5","44.5","26.4"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1969-04","1","1","9","4","0","0","0","0","3","0","7","0","30","0","0.0","0.99","78","5841","411","4.35","0.0","51.3","61.9","40.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1969-05","62","61","5","4","1","0","0","0","0","0","17","0","37","0","0.0","1.17","89","6052","211","3.52","0.0","60.2","71.1","49.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1969-06","160","97","6","3","0","0","0","0","0","0","23","2","40","0","0.0","0.77","93","6142","90","4.48","0.0","65.2","75.3","55.2"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1969-07","425","265","9","6","1","0","0","0","0","0","31","2","56","0","0.0","1.31","92","0","0","6.03","0.0","73.5","83.0","64.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1969-08","712","287","2","2","1","0","0","0","0","0","31","4","54","0","0.0","1.28","91","0","0","1.95","0.0","74.3","85.0","63.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1969-09","815","104","4","0","0","0","0","0","0","0","21","0","43","0","0.0","0.33","89","83","83","1.02","0.0","65.7","75.4","56.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1969-10","817","2","7","0","0","0","0","0","3","0","10","0","23","0","0.0","0.48","78","451","368","1.89","0.0","53.2","62.3","44.1"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1969-11","817","0","8","1","0","5","1","0","14","2","0","0","16","2","1.5","0.97","58","1196","745","2.78","2.6","40.2","47.3","33.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1969-12","817","0","4","0","0",,"2","0","31","7","0","0","8",,"3.4","0.34","44","2301","1105","1.43","9.4","29.4","35.1","23.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1970-01","0","0","6","0","0",,"8","5","31","21","0","0","-7",,"3.0","0.37","49","3691","1390","1.25","15.9","20.2","28.1","12.2"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1970-02","0","0","3","0","0",,"3","1","28","11","0","0","-3",,"4.0","0.35","51","4779","1088","0.87","8.7","26.1","35.3","17.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1970-03","0","0","5","2","1",,"1","0","26","1","0","0","10",,"2.2","1.15","54","5748","969","2.61","4.0","33.7","42.3","25.2"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1970-04","19","19","6","2","0",,"1","0","7","0","8","0","27",,"2.8","0.97","83","6202","454","2.44","2.8","50.5","60.6","40.4"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1970-05","93","74","7","2","1","0","0","0","1","0","24","0","31","0","0.0","1.25","85","6339","137","3.59","0.0","63.0","74.4","51.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1970-06","263","169","7","2","1","0","0","0","0","0","27","1","48","0","0.0","1.38","92","6368","29","3.66","0.0","69.7","79.4","60.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1970-07","540","277","11","3","1","0","0","0","0","0","30","2","50","0","0.0","1.08","92","6","6","4.74","0.0","73.7","82.3","65.2"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1970-08","802","262","5","1","0","0","0","0","0","0","31","0","53","0","0.0","0.64","89","6","0","1.75","0.0","73.5","82.8","64.1"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1970-09","912","110","9","2","0","0","0","0","0","0","23","0","37","0","0.0","0.56","88","86","80","2.66","0.0","66.0","75.5","56.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1970-10","924","12","9","1","0","0","0","0","1","0","7","0","31","0","0.0","0.97","80","367","281","2.99","0.0","56.3","65.0","47.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1970-11","924","0","10","2","0","1","1","0","7","2","0","0","15","1","1.5","0.65","65","1079","712","2.93","2.3","41.3","47.4","35.1"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1970-12","924","0","5","0","0","16","5","0","26","13","0","0","11","4","2.4","0.47","63","2127","1048","1.42","10.7","31.2","38.1","24.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1971-01","0","0","4","0","0","16","5","3","31","21","0","0","-7","3","2.0","0.28","45","3501","1374","0.84","9.2","20.7","28.0","13.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1971-02","0","0","8","1","1","16","3","2","25","13","0","0","-7","4","1.5","1.32","54","4561","1059","2.84","5.6","27.2","33.9","20.4"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1971-03","0","0","5","0","0","8","5","0","29","3","0","0","10","5","3.0","0.48","63","5553","992","1.63","10.4","33.0","40.7","25.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1971-04","0","0","3","0","0","0","0","0","10","0","6","0","21","0","0.3","0.29","80","6088","535","0.74","0.4","47.2","58.5","35.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1971-05","24","24","6","2","0","0","0","0","0","0","18","0","35","0","0.0","0.50","88","6307","218","1.88","0.0","58.7","71.0","46.4"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1971-06","291","267","5","1","0","0","0","0","0","0","30","6","45","0","0.0","0.95","97","6323","16","1.85","0.0","73.4","84.6","62.1"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1971-07","511","220","4","1","0","0","0","0","0","0","31","2","53","0","0.0","0.61","91","2","2","1.41","0.0","72.0","82.5","61.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1971-08","712","201","2","0","0","0","0","0","0","0","30","2","49","0","0.0","0.41","91","2","0","0.63","0.0","71.7","83.5","59.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1971-09","854","141","4","2","1","0","0","0","0","0","25","2","43","0","0.0","3.94","92","52","49","5.26","0.0","68.1","77.4","58.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1971-10","888","34","5","1","0","0","0","0","0","0","19","0","38","0","0.0","0.97","88","199","147","1.74","0.0","61.4","70.5","52.2"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1971-11","888","0","6","0","0","1","1","0","15","1","0","0","17","1","1.2","0.32","68","920","721","1.40","1.7","41.0","48.4","33.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1971-12","888","0","7","3","2","1","1","0","22","2","0","0","15","1","1.0","1.28","64","1850","930","3.75","1.9","35.0","42.3","27.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1972-01","0","0","4","0","0","12","3","4","31","13","0","0","-14","3","2.5","0.27","49","3140","1289","1.15","8.1","23.4","31.3","15.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1972-02","0","0","3","0","0","11","3","2","28","13","0","0","0","3","1.5","0.25","46","4297","1157","0.76","6.0","25.1","32.3","17.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1972-03","0","0","7","1","0","1","1","0","26","6","0","0","8","1","1.0","0.61","67","5273","976","2.22","2.4","33.5","43.0","24.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1972-04","0","0","7","2","1","0","0","0","9","0","3","0","16","0","0.4","1.11","74","5830","557","3.61","0.6","46.4","56.9","36.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1972-05","78","78","6","3","0","0","0","0","0","0","21","0","40","0","0.0","0.84","88","5964","134","3.17","0.0","63.2","74.7","51.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1972-06","186","109","5","0","0","0","0","0","0","0","25","0","40","0","0.0","0.41","89","6043","79","1.68","0.0","66.0","76.5","55.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1972-07","451","265","6","1","0","0","0","0","0","0","31","6","50","0","0.0","0.50","93","10","10","1.62","0.0","73.2","83.5","63.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1972-08","655","204","7","1","0","0","0","0","0","0","28","0","48","0","0.0","0.85","88","31","21","2.66","0.0","70.9","80.3","61.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1972-09","723","68","8","2","0","0","0","0","0","0","26","0","42","0","0.0","0.60","86","104","73","2.89","0.0","64.8","74.0","55.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1972-10","723","0","5","3","1","0","0","0","3","0","4","0","23","0","0.0","1.02","73","594","490","2.93","0.0","49.2","57.8","40.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1972-11","723","0","9","2","0","6","3","0","16","1","0","0","24","2","6.0","0.92","69","1394","801","3.17","9.7","38.3","42.8","33.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1972-12","723","0","9","1","1","21","6","0","27","9","0","0","5","4","2.5","1.00","53","2497","1102","3.04","13.3","29.4","34.3","24.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1973-01","0","0","3","1","0","3","1","0","27","13","0","0","6","1","1.0","0.56","57","3605","1108","1.24","2.0","29.2","36.4","22.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1973-02","0","0","3","0","0","21","5","2","27","12","0","0","-6","5","3.5","0.17","52","4682","1077","0.97","10.9","26.5","34.4","18.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1973-03","0","0","6","2","1","8","1","0","10","0","0","0","21","13","12.4","1.51","69","5294","612","3.40","13.3","45.2","53.6","36.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","1973-04","7","7","5","1","1","1","1","0","5","0","4","0","23","1","1.3","1.20","81","5751","457","2.09","1.3","50.0","59.3","40.7"
